Unnamed: 0,nom,ville,ice
57949,Strenght Euromar Business,Tanger,001452817000062
57950,Ste N.B Distribution,Tanger,001452818000035
57951,Nahid Import Export,Tanger,001452819000008
57952,Raniatex,Tanger,001452820000078
57953,Moda Textil Joven,Tanger,001452822000024
57954,Yasmine Akar,Tanger,001452823000094
57955,Takief,Tanger,001452824000067
57956,Ste Ehdigtal,Tanger,001452827000083
57957,Fiduciaire Ibn Battouta,Tanger,001452828000056
57958,Jaied Projet,Tanger,001452829000029
57959,Mecanor,Tanger,001452830000002
57960,Ship Chandler House Import Export,Tanger,001452832000045
57961,Nadifer,Tanger,001452833000018
57962,Absa Ink,Tanger,001452834000088
57963,Societe Cirbat,Tanger,001452835000061
57964,Bakhat Trans,Tanger,001452837000007
57965,M.B Expansion,Tanger,001452838000077
57966,Matmond,Tanger,001452840000023
57967,Ste Assurance Passadina,Tanger,001452841000093
57968,Comptoir Technique Agro Alimentaire,Tanger,001452842000066
57969,Tykia,Tanger,001452843000039
57970,Felicidadde Vivir Maroc,Tanger,001452844000012
57971,Societe London Fast Food,Tanger,001452845000082
57972,Ste Commercial La Estrella,Tanger,001452846000055
57973,Promo System,Tanger,001452847000028
57974,Ste Marina Negoce,Tanger,001452848000001
57975,S.P.E.T.R.A,Tanger,001452849000071
57976,Pc Monstre,Tanger,001452850000044
57977,El Mechti Com,Tanger,001452851000017
57978,N.G.F. Groupe,Tanger,001452852000087
57979,Optalor Maroc,Tanger,001452853000060
57980,Maristyle,Tanger,001452855000006
57981,Linnie Confection,Tanger,001452856000076
57982,Caps Travaux,Tanger,001452857000049
57983,Import Export Jelbak,Tanger,001452858000022
57984,Societe Touri Delmar,Tanger,001452859000092
57985,Helocom,Tanger,001452861000038
57986,Jazirat Toura,Tanger,001452862000011
57987,Ste Aswan Carpet,Tanger,001452863000081
57988,Jose Viajes,Tanger,001452864000054
57989,North African Trading Group,Tanger,001452865000027
57990,Ste Nationord Import Export,Tanger,001452866000097
57991,Milenium Confection,Tanger,001452867000070
57992,Florencia Electricite,Tanger,001452868000043
57993,Nodimas,Tanger,001452869000016
57994,Ste Extra Art,Tanger,001452871000059
57995,Societe Trans-Ruta,Tanger,001452872000032
57996,Chamse Al Atlace,Tanger,001452873000005
57997,Zamzamtex,Tanger,001452874000075
57998,Maroc Dhb,Tanger,001452875000048
57999,Cap Log,Tanger,001452876000021
58000,Societe Bravatex,Bni Makada,001452877000091
58001,Ste Immobiliere Consorts El Kharazi  (Sicek),Tanger,001452878000064
58002,Bobe Auto Day,Tanger,001452879000037
58003,Transport Essalee,Tanger,001452880000010
58004,Translogistique Du Nord,Tanger,001452881000080
58005,Soramfer,Tanger,001452882000053
58006,Badris Peinture,Tanger,001452883000026
58007,Carasa,Tanger,001452884000096
58008,Carasa-Mar,Tanger,001452885000069
58009,Le Drugstore Electrique,Tanger,001452886000042
58010,Societe Samchich,Tanger,001452887000015
58011,Ferronnerie Chamal,Tanger,001452888000085
58012,Maitrise Technique Avencee  (Mta),Tanger,001452889000058
58013,Hardelec,Tanger,001452890000031
58014,Manar Ceramiques,Tanger,001452891000004
58015,Ste Talamzala,Tanger,001452892000074
58016,Golden Fork,Tanger,001452893000047
58017,Saad Mode,Tanger,001452894000020
58018,Bouthayna De Transport Touristique Et International,Tanger,001452895000090
58019,Sonadim,Tanger,001452898000009
58020,Finlog Holding Offshore,Tanger,001452902000095
58021,Thermo De Detroit,Tanger,001452903000068
58022,Toungous,Tanger,001452904000041
58023,Wafa Clean,Tanger,001452906000084
58024,Generalim,Tanger,001452908000030
58025,Camelia Decor,Tanger,001452909000003
58026,Soft Play,Tanger,001452910000073
58027,Stero,Tanger,001452911000046
58028,Im Trading,Tanger,001452912000019
58029,Cevinord,Tanger,001452915000035
58030,Amonafer,Tanger,001452917000078
58031,Sursab Immobiliere,Tanger,001452919000024
58033,Ste Seuillana Import Export,Tanger,001452921000067
58034,Aluminium Plus  (Alu Plus),Tanger,001452928000072
58035,Ferachi,Tanger,001452930000018
58036,Societe Rahmouni D'Aviculture  (Soravic),Tanger,001452931000088
58037,Empresa Conserufira Luso Africana,Tanger,001452932000061
58038,Grifnord,Tanger,001452937000023
58039,Bobek Distribution,Tanger,001452939000066
58040,Spartrans,Tanger,001452940000039
58041,Kids School,Tanger,001452941000012
58042,Grupo Bartacon,Tanger,001452942000082
58043,Distribuciones Del Estrecho,Tanger,001452943000055
58044,Benait Akar,Tanger,001452944000028
58045,Caoutchouc Du Nord,Tanger,001452945000001
58046,Khat Construction,Tanger,001452946000071
58047,El Harchaoui & Nabga Import Export,Tanger,001452947000044
58048,Badr Essalam,Tanger,001452948000017
58049,Bernichi And Lar Confection  (Belarco),Tanger,001452949000087
58050,Ste Nord Menuisier Aasri,Tanger,001452950000060
58051,Boudokhan Car,Tanger,001452951000033
58052,Kartal Lil Iskane,Tanger,001452952000006
58053,Tracosdet,Tanger,001452953000076
58054,Abaconf,Tanger,001452954000049
58055,Verona Immobiliere,Tanger,001452955000022
58056,Ste Savia Import Export,Tanger,001452956000092
58057,Ste Ceramique Hassan El Messaoudi,Tanger,001452957000065
58058,Hinarome,Tanger,001452958000038
58059,Dream Beach,Tanger,001452959000011
58060,Hadoutex,Tanger,001452960000081
58061,Hamid Mohamed Construction,Tanger,001452963000097
58062,Nadymas,Tanger,001452965000043
58063,Precibuild Construction,Tanger,001452967000086
58064,Societe Immobiliere Samaha,Tanger,001452969000032
58065,Dropidet,Tanger,001452970000005
58066,Hallouch Tir,Tanger,001452971000075
58067,Boumlatex,Tanger,001452972000048
58068,Ste Ayoufir,Tanger,001452974000091
58069,Frysmaroc,Tanger,001452986000058
58070,Safwa Trans,Tanger,001452988000004
58071,Societe Tabou Import Export,Tanger,001452990000047
58072,Asilah Bois,Tanger,001453013000008
58073,KINANI ABDELMALEK (ARCHITECTE),Tanger,001453025000072
58074,Societe Immobiliere Al Mitaq,Tanger,001453032000077
58075,Calzados Ayman,Nador,001453038000012
58076,Espatech,Tanger,001453044000044
58077,Alexandria Import Export,Tanger,001453061000070
58078,Ever Mode,Tanger,001453064000086
58079,Promoteur Immobilier Euro Adam,Tanger,001453065000059
58080,Tabcomin,Tanger,001453067000005
58081,Restaurant Tarifa,Tanger,001453073000037
58082,Distrial,Tanger,001453074000010
58083,Super Clean,Tanger,001453079000069
58084,Immobiliere Roxy,Tanger,001453082000085
58085,Hisparoc Construcciones,Tanger,001453143000087
58086,Entreprise Mahboub,Tanger,001453150000092
58087,Societe Benfares Travaux,Tanger,001453179000085
58088,ISTIKBAL,Casablanca,001453196000014
58089,Travaux De Constructions Bravo,Tanger,001453222000088
58090,Ste. Yedermode,Tanger,001453240000087
58091,Nord Events,Tanger,001453258000086
58092,First Pub Neon  (Fpn),Casablanca,001453279000004
58093,Ziani Telecom,Tanger,001453283000090
58094,St Otmabdotex,Tanger,001453292000041
58095,Alam Al Istirad,Tanger,001453305000078
58096,Institut De Gestion Et Logistique Prive,Tanger,001453311000013
58097,Transaria,Tanger,001453315000002
58098,Sofatrac,Tanger,001453317000045
58099,Mouhal (Ste),Tanger,001453318000018
58100,Attahdi Wal'Jaidi Fi L'Maghreb,Tanger,001453320000061
58101,Labiad Gestion Et Service (Ste),Tanger,001453321000034
58102,Electro Construction Industrielle Le But  (Ecib),Tanger,001453322000007
58103,Bouramous Import Export,Tanger,001453323000077
58104,Asimakram,Assilah,001453325000023
58105,Api Agricole Import Export,Tanger,001453326000093
58106,Maimotex,Tanger,001453327000066
58107,Jovodo,Tanger,001453331000055
58108,Mertrans,Tanger,001453336000017
58109,Marcolor,Tanger,001453337000087
58110,Segenord,Tanger,001453338000060
58111,Etablissement Abdellatif,Tanger,001453339000033
58112,Masbih Import Export,Tanger,001453340000006
58113,Type Commerce,Tanger,001453341000076
58114,Portmaroc,Tanger,001453342000049
58115,Boucherie Al Hay,Tanger,001453343000022
58116,Chimie World,Tanger,001453344000092
58117,Garage Bab El Bahr,Tanger,001453345000065
58118,Espamaroc,Tanger,001453346000038
58119,Tamradia,Tanger,001453347000011
58120,Al Hassani Com,Tanger,001453348000081
58121,S.I Al Iftikhar,Tanger,001453349000054
58122,Rradi Trading,Tanger,001453350000027
58123,Hana Con,Bni Makada,001453351000097
58124,Ste Farimex,Tanger,001453352000070
58125,Boujediane,Tanger,001453353000043
58126,Temsa Tours,Tanger,001453355000086
58127,Bati-Gaab,Assilah,001453356000059
58128,Bareno,Tanger,001453357000032
58129,Kriboco,Tanger,001453358000005
58130,Sohab De Materiels De Construction,Tanger,001453360000048
58131,Batisan,Tanger,001453361000021
58132,Acrebo,Tanger,001453363000064
58133,Societe Fils De Ben,Khémisset,001453364000037
58134,Etablissement Znaki,Tanger,001453365000010
58135,Maouad Al Binae Assanaoubar,Tanger,001453366000080
58136,Pesca Fati,Tanger,001453367000053
58137,Akersan Construction,Tanger,001453368000026
58138,Sogalim,Tanger,001453369000096
58139,Societe Boiliet,Tanger,001453370000069
58140,Societe Immobiliere Le Marquis,Tanger,001453371000042
58141,Trait-Clim,Tanger,001453372000015
58142,Ibergroup,Tanger,001453373000085
58143,Obaida Negoce,Tanger,001453374000058
58144,Batalo Al Binae,Tanger,001453375000031
58145,Nord Style Negoce,Bni Makada,001453377000074
58146,Shimi Import Export,Tanger,001453378000047
58147,Boughaz Tem,Tanger,001453379000020
58148,Larotex,Tanger,001453381000063
58149,Martisana,Tanger,001453382000036
58150,Import Export Yahout,Tanger,001453383000009
58151,Ste Nord Ava,Tanger,001453384000079
58152,Ste Socofedet,Tanger,001453385000052
58153,Ste Taoufiq Import Export,Tanger,001453386000025
58154,Balemza Materiaux,Tanger,001453387000095
58155,Bouhlal Marketing,Tanger,001453388000068
58156,Paris Sanitaire,Tanger,001453389000041
58157,Azyt Export,Tanger,001453390000014
58158,Agro Holding International,Tanger,001453394000003
58159,Village Vacances M'Diq,Tanger,001453395000073
58160,Balmes Global Company  (Bagco),Tanger,001453396000046
58161,Bisp Transport,Tanger,001453398000089
58162,Agro Al Jaima,Assilah,001453399000062
58163,Charkoutri Tazi,Tanger,001453400000035
58164,Ste Lady Class,Tanger,001453403000051
58165,Hispano-Marroqui Gts Seguridad Electronica,Tanger,001453404000024
58166,Flexible Oumnia,Tanger,001453405000094
58167,Abrasivos Tanger,Tanger,001453408000013
58168,Cabinet Fiduciaire Finet,Tanger,001453409000083
58169,Tingis Edition,Tanger,001453410000056
58170,Ste Aashimar,Tanger,001453412000002
58171,Ste Cap Hydro Industrie,Tanger,001453413000072
58172,Self Park,Tanger,001453414000045
58173,Trans Rahali F And L  (Trfl),Tanger,001453415000018
58174,Prinord,Tanger,001453416000088
58175,Mefadex,Tanger,001453417000061
58176,Boughaz-Brod,Tanger,001453418000034
58177,Neoprix Info Maroc,Tanger,001453423000093
58178,Tamasint Confection,Tanger,001453424000066
58179,Crestaliria Tuledo,Tanger,001453433000017
58180,Metalcons,Tanger,001453440000022
58181,Boulangerie Bouenane,Tanger,001453442000065
58182,Y.L.K Transport,Tanger,001453444000011
58183,Benlyazid & Boukaa Films  (Bbfilms),Tanger,001453465000026
58185,Bourje Saada,Tanger,001453532000060
58186,South Fashion,Tanger,001453548000016
58187,Salim - Khayr,Tanger,001453556000091
58188,Njim Pub,Tanger,001453586000057
58189,A.N.B Plastique,Tanger,001453621000082
58190,Fra Droug,Tanger,001453624000001
58191,Ait Limour Construction,Tanger,001453632000076
58192,Fernobi,El Maarif Ar,001453634000022
58193,Ain Zora,Tanger,001453637000038
58194,Lito Print,Tanger,001453638000011
58195,Immobatim,Safi,001453641000027
58196,F.E.M Technik,Tanger,001453642000097
58197,Techno Vrd Du Detroit,Tanger,001453643000070
58198,Techno Bet Et Realisations,Tanger,001453644000043
58199,Tramera,Ksar El Majaz,001453645000016
58200,Gartus (Ste)  (Gartus),Tetouan,001453647000059
58201,Sos Pieces Autos Taha,Tetouan,001453648000032
58202,Coesma (Ste)  (Coesma),Tetouan,001453649000005
58203,Lixem (Ste)  (Lixem),Tetouan,001453650000075
58204,Cristaleria Moderna (Ste),Tetouan,001453651000048
58205,Agrojebala (Ste)  (Agrojebala),Tetouan,001453655000037
58206,Adil Tele Boutique,Temara,001453656000010
58207,Ste Artico,Tetouan,001453660000096
58208,Detente Ain Lahcen,Tetouan,001453661000069
58209,La Bonne Qualite,Tetouan,001453662000042
58210,Imexpa (Ste)  (Imexpa),Tetouan,001453669000047
58211,Azami Gonzalo Import-Export (Ste El),Tetouan,001453670000020
58212,Univers Consulting,Tetouan,001453673000036
58213,Nord (Ste De Gestion De Restaurants Du)  (Sogerenord),Tetouan,001453674000009
58214,Elhaddouti De Travaux Publics  (Sht),Tetouan,001453675000079
58215,Artissimo  (Artissimo),Tanger,001453676000052
58216,Digital Concept (Ste),Tetouan,001453677000025
58217,Msaouri Et Associes (Ets),Tetouan,001453679000068
58218,Insabe,Tetouan,001453681000014
58219,La Cancelada Maroc,Tetouan,001453684000030
58220,Ibmnet,Tetouan,001453687000046
58221,Societe Sorinat Sarl,Tetouan,001453691000035
58222,Societe Immobiliere Fatima,Tetouan,001453692000008
58223,Assbe Nord,Tetouan,001453693000078
58224,Ste Rif Promotora,Tetouan,001453694000051
58225,Nouhra,Tetouan,001453695000024
58226,Hoteliere Tamouda,Tetouan,001453697000067
58227,Rabab Distribution Et Alimentation Generale,Tetouan,001453698000040
58228,Immobiliere Benrahmoun,Tetouan,001453699000013
58229,Marina Andalous,Sebaâ,001453701000056
58230,Ste Afro Andalus,Tetouan,001453702000029
58231,Nord Loisirs,Tetouan,001453703000002
58232,Chamalia Negoce,Tetouan,001453704000072
58233,Barakat Allah De Travaux Divers,Tetouan,001453705000045
58234,Electricite Chams,Tetouan,001453707000088
58235,Paloma Cristal,Tetouan,001453708000061
58236,Societe Nour Jebala,Tetouan,001453709000034
58237,Nord Prfessional Mobile Radio,Tetouan,001453710000007
58238,Promotion Immobiliere Lotissement Al Wilaya,Tetouan,001453711000077
58239,Cash-Telecom,Tetouan,001453713000023
58240,Atelier D'Architecture Et D'Urbanisme,Tetouan,001453714000093
58241,Molosa,Tetouan,001453716000039
58242,Anin,Tetouan,001453717000012
58243,Ste Immobiliere El Ghaoual,Tetouan,001453718000082
58244,Medco,Casablanca,001453719000055
58245,Sociedad Azlou,Tetouan,001453720000028
58246,Visite Technique Marina,Tetouan,001453721000001
58247,Ghorghiz Bus,Tetouan,001453722000071
58248,Labo Assia,Tetouan,001453724000017
58249,Coreana,Tetouan,001453725000087
58250,Centre Abazahrae D'Info,Tetouan,001453727000033
58251,Societe Sanlou,Tetouan,001453728000006
58252,Societe Ahmidan Et Consorts,Tetouan,001453729000076
58253,P I Ben Aboud,Tetouan,001453732000092
58254,Ben Lebbar Et Cie,Tetouan M,001453733000065
58255,Arena Smir,Tetouan,001453734000038
58256,Entreprise Malaliene De Construction,Tetouan,001453736000081
58257,Fiduciaire Filamane,Tetouan,001453738000027
58258,Multidrag,Tetouan,001453739000097
58259,La Tribune Immobiliere,Tetouan,001453740000070
58260,Zimo Chaf,Tetouan,001453742000016
58261,Confections Idjana,Tetouan,001453744000059
58262,Promotion Immobiliere Et Touristique Marina Tres Piedras,M'Diq,001453746000005
58263,Risiana,Tetouan,001453748000048
58264,Promotion Immobiliere Et De Transport B.R.H,Tanger,001453752000037
58265,Amana Rme Services,Tetouan,001453781000030
58266,Green Station,Safi,001453782000003
58267,Amez Services,Tetouan,001453783000073
58268,Entreprise Saghirtar Dimport Et Export,Tetouan,001453803000018
58269,Coin De Lorient,Tetouan,001453810000023
58270,Industrias Frigorificas Iceberg-Campos,Tetouan,001453811000093
58271,Promotion Immobiliere Khadiri,Tetouan,001453819000071
58273,Haoua Import Export,Tetouan,001453836000097
58274,Comunicarte,Tetouan M,001453843000005
58275,Alaouia,Tetouan,001453856000042
58276,Ste Riffaine De Promotion Immobiliere,Tetouan,001453863000047
58277,Societe Agbalu Et Lachkar,Tetouan M,001453877000057
58278,Cite Wahda,Tetouan,001453882000019
58279,Ben Ayad Industrie (Ste),Tetouan,001453883000089
58280,Madinor,Tetouan,001453885000035
58281,Alilou Cherradi Import-Export (Ste)  (Aldim),Tetouan,001453886000008
58282,Banian Trad (Ste),Tetouan,001453887000078
58283,Jiha Ese De Construction Et D'Equipement (Ste Al),Tetouan,001453888000051
58284,Electricite Plomberie Informatique Services (Ste)  (Episer),Tetouan,001453889000024
58285,Nord Matic,Tetouan,001453890000094
58286,Papeterie Et Bureautique Chellal  (Chepab),Tetouan,001453891000067
58287,Yadou El Khair,Tetouan,001453892000040
58288,Service De Freinage Et Renovation Du Nord  (Sefreno),Tetouan,001453893000013
58289,Nord Maromex,Tetouan,001453894000083
58290,Linea Sdv  (Lsdv),Tetouan,001453896000029
58291,Concassage Al Miffak,Tetouan,001453898000072
58292,Image Claire,Tetouan,001453899000045
58293,Meubles Estrella,Tetouan,001453900000018
58294,Zeghari Games Et Associes,Tetouan,001453901000088
58295,Korintiaz,Tetouan,001453902000061
58296,Masghar Et Fils,Tetouan,001453903000034
58297,Amersian,Tetouan,001453904000007
58298,Societe Ortimex,Tetouan,001453906000050
58299,Nafakou,Tetouan,001453907000023
58300,Dar Dauia,Chefchaouen,001453914000028
58301,Al Hamama Al Baidae (Ste De Commercialisation),Tetouan,001453922000006
58302,Golden Bois (Ste),Tetouan,001453923000076
58303,Ste Jolie Nord,Tetouan,001453924000049
58304,Bni Ouzien (Ste),Chefchaouen,001453926000092
58305,Ste Thoaboc,Chefchaouen,001453927000065
58306,Ste Technology Consulting Systems Science Computer  (Tcssc),Tetouan,001453928000038
58307,Promotora Martil,Tetouan,001453930000081
58308,Novotra,Tetouan,001453931000054
58309,Trading Et Computing Agency,Tetouan,001453932000027
58310,Ste Detroit Forages,Tetouan,001453933000097
58311,C T D Heitoun,Tetouan,001453934000070
58312,Ste Hamudan De Restauration De Fruits De Mer,Tetouan,001453935000043
58313,Hakkama Plastique,Tetouan,001453936000016
58314,Al Morakaba Sarl,Tetouan,001453937000086
58315,Societe El Akel,Chefchaouen,001453938000059
58316,Immobiliere Rifienne,Tetouan,001453939000032
58317,Carriere H'Jar El Ghoula Sarl,Tetouan,001453940000005
58318,Athar Zelige,Nador,001453941000075
58319,Les Ouvrages Du Grand Maghreb Snc  (Ogram Snc),Tetouan,001453943000021
58320,Salon De The Las Campanas,Tetouan,001453946000037
58321,Auto Service El Hichou,Fnidq,001453947000010
58322,Societe Remal Chamal  (Rechma),Chefchaouen,001453950000026
58323,Casti,Tetouan,001453951000096
58324,Sosamy,Tetouan,001453952000069
58325,Arina De Martil,Tetouan,001453953000042
58326,Sadaphone,Tetouan,001453955000085
58327,Promobeach,Martil,001453956000058
58328,Iouaoudanous,Fnidq,001453957000031
58329,Ste Thabit De Construction,Tetouan,001453959000074
58330,METROTILE MAROC,Martil,001453961000020
58331,Gratofd,Chefchaouen,001453962000090
58332,Ste Auto Services Oumaima,Fnidq,001453963000063
58333,Janti Import Export,Tetouan,001453964000036
58334,Zemame,Rabat,001453965000009
58335,Chairi Et Fils,Tetouan,001453966000079
58336,Agrichaouen,Brikcha,001453967000052
58337,Bazar Fih Ammanullah,Chefchaouen,001453968000025
58338,Ste Khalifi,Tetouan,001453970000068
58339,Hotel Bleu,Tetouan,001453971000041
58340,Entreprise Des Tp Noussair,Chefchaouen,001453972000014
58341,Societe Zamora,Tetouan,001453973000084
58342,Societe Iatisam,Tetouan,001453974000057
58343,Teleboutique Al Akssa,M'Diq,001453976000003
58344,Residence Rio Martil,Tetouan,001453977000073
58345,Societe Sohnaid,Tetouan,001453978000046
58346,Complexe Beni Idder,Tetouan,001453981000062
58347,Ste Stai Travaux,Tetouan,001453982000035
58348,Infomartil,Tetouan,001453983000008
58349,Fanouselec,Tetouan,001453985000051
58350,Ste Etarghi Pesca,Tetouan,001453986000024
58351,Norbit,Tetouan,001453987000094
58352,Station De Service Las Colinas  (Stasco),Fnidq,001453989000040
58353,Bmk Art Ze Decors,Tetouan,001453990000013
58354,Tohamex,Tetouan,001453991000083
58355,Cafes Yemen,Tetouan,001453992000056
58356,Expansio,Fnidq,001453993000029
58357,Amisol Transport,Tetouan,001453994000002
58358,Menzah Sebta,Tetouan,001453996000045
58359,Para Chefchaouen  (Pch),Chefchaouen,001453999000061
58360,Entreprise Nihal De Construction,Tetouan,001454000000034
58361,My Konos Dream,Fnidq,001454005000093
58362,Ste Driouat,Tetouan,001454006000066
58363,A.M.N.S,Tetouan,001454009000082
58364,Ste Haifae Pour La Promotion Immobiliere,Tetouan,001454011000028
58365,Rif Placher,Tetouan,001454013000071
58366,Ets Attayf Littaquafa Wattaouasol,Tetouan,001454014000044
58367,Aml Textiles,Tetouan,001454016000087
58368,Rosa Smir,Tetouan,001454017000060
58369,Societe Berradia Des Travaux Du Nord,Martil,001454018000033
58370,Distribuciones Bacolla,Tetouan,001454019000006
58371,Auto Service Baissa,Tetouan,001454028000054
58372,Daoudi Freres Galaxie,Oujda,001454032000043
58373,Entreprise Boukachkouch,Chefchaouen,001454039000048
58374,Medimer,Tétouan,001454054000031
58375,Ste Jawhara D'Import Export,Oujda,001454059000090
58376,Al Oumran Al Jadid Pour Les Travaux Et Decors  (Oujatrad),Chefchaouen,001454061000036
58377,Salon De The Ben Hmamou,Chefchaouen,001454068000041
58378,Highwaycom,Rabat,001454093000045
58379,Dikra Sol,Tetouan,001454115000033
58380,Societe Bravissimo Aluminium,Tetouan,001454118000049
58381,Sotragfor,Agdal Riyad Ar,001454124000081
58382,Complexe Zekri,Tetouan,001454131000086
58383,Cobatfor,Chefchaouen,001454165000041
58384,Aluminium Martil,Martil M,001454182000067
58385,Societe De Service Ajafi,Fnidq,001454198000023
58386,Youkhah,Fnidq,001454200000066
58387,Promotion Immobiliere Haidra Bay,Tetouan M,001454201000039
58388,Acapulco (Pizzeria),Tetouan,001454208000044
58389,Cafeterie Bluesky,Tetouan,001454234000021
58390,Agence Immobiliere Ayoub & Aya,Fnidq,001454242000096
58391,Entreprise Tous Carreaux,Casablanca,001454247000058
58392,Ste Solamiar,Tetouan,001454250000074
58393,Icelandic Moroccan Invest,Tetouan M,001454253000090
58394,Armydall,Tetouan,001454262000041
58395,Automation Fluides,Tanger,001454263000014
58396,Tirgaoui,Larache,001454264000084
58397,Droguerie Ceramique Rif,Larache,001454268000073
58398,Disana Maroc,Larache,001454269000046
58399,Flais Confection,Larache,001454270000019
58400,Abissam Trading,Larache,001454271000089
58401,Agrifich,Larache,001454272000062
58402,ANSA (Almadrabas del Norte),Larache,001454275000078
58403,Societe Loukous De Puisage,Larache,001454277000024
58404,World Technologie Digital,Larache,001454280000040
58405,Laradro Marine,Larache,001454281000013
58406,Societe De Transport Dhimi,Larache,001454283000056
58407,Chaudronnerie Moderne Sbaihi,Larache,001454284000029
58408,Sesylmar,Larache,001454287000045
58409,Laragro,Larache,001454288000018
58410,Ste Soltec,Larache,001454289000088
58411,Boulac Genie Civil Et Construction  (Bgcc),Larache,001454290000061
58412,Etablissement Walid Samak,Larache,001454292000007
58413,Allouch Agriculture,Larache,001454293000077
58414,Societe Immobiliere Alto Radio,Larache,001454294000050
58415,Societe Vemafi,Larache,001454295000023
58417,Exploitation Agricole Guessous,Larache,001454302000028
58418,"Ste Immobiliere ""Costa Rica""",Larache,001454304000071
58419,Lotraservices,Larache,001454306000017
58420,Coipesca,Larache,001454307000087
58421,Ste Navale Lixus,Larache,001454308000060
58422,Agromoi Maroc,Larache,001454313000022
58423,Societe Frut Bel,Larache,001454328000005
58425,Procora,Larache,001454334000037
58426,Societe Confection Azrar,Taza,001454335000010
58427,Lara Clean,Larache M,001454336000080
58428,Majibar De Construction Et Menuiserie,Tanger,001454343000085
58429,Sercofri Maroc,Larache,001454348000047
58430,Larache Brique Construction,Larache,001454352000036
58431,Navelation Societe Espano Marroqui  (Navelesma),Larache,001454360000014
58432,Mbhi (Ste),Larache,001454361000084
58433,Ste Retconord,Ksar El Kebir,001454362000057
58434,Al Assas D'Alimentation Generale,Ksar El Kebir,001454363000030
58435,Societe Space Net Lukus,Larache,001454365000073
58436,Nassef Freres,Larache,001454367000019
58437,Loukous Mondialisation,Larache,001454368000089
58438,Mondial Ksar Import,Ksar El Kebir,001454370000035
58439,Star Andalous Electronic,Casablanca,001454371000008
58440,Telephone Compo Barrak  (Telecomba),Ksar El Kebir,001454372000078
58441,Abouzid Et Mesbah De Construction,Casablanca,001454374000024
58442,Fouad Alimentation Et Transport  (Fadt),Casablanca,001454375000094
58443,Granulat Marocain Du Nord  (Gmn),Larache,001454377000040
58444,Societe Asr D'Import Export,Tetouan,001454380000056
58445,Nasr Gaz,Ksar El Kebir M,001454381000029
58446,Alorwa Al Watka Travaux Divers De Construction,Ksar El Kebir,001454383000072
58447,Agriluk,Larache,001454385000018
58448,CHRONO AGRICOLE,Larache,001454386000088
58449,Societe Nordkit,Ksar El Kebir,001454390000077
58450,Union Zouel Des Travaux Et Services,Ksar El Kebir,001454391000050
58451,Ksar Gaz,Larache,001454392000023
58452,Import Errajae,Ksar El Kebir M,001454393000093
58453,Societe M Pour Les Travaux De Construction,Larache,001454394000066
58454,Luxmaco,Larache,001454397000082
58455,Imex Loukous,Larache,001454398000055
58456,Societe Kasraouia De Negoce International,Ksar El Kebir M,001454401000071
58457,Mazouri,Ksar El Kebir M,001454404000087
58458,Miel De Ksar,Rabat,001454419000070
58459,Jawdat Achghal,Tetouan,001454441000058
58460,Ste Rbbouha,Larache,001454442000031
58461,Entreprise Bati Dispo,Settat,001454445000047
58462,Jawharat Ksar,Larache M,001454457000014
58463,Loukous Binae,Ksar El Kebir,001454465000089
58464,SEGMO (Société d'Electricité Générale du Maroc Oriental),Oujda,001454473000067
58466,SMACOD,Oujda,001454477000056
58467,Boulangerie Ryad,Oujda,001454478000029
58468,Borj Saidia Projet (Ste)  (Sbsp),Oujda,001454481000045
58469,Societe Oriental D'Assainissement Et De Nettoyage  (Soranet),Oujda,001454482000018
58470,Stock Clim,Oujda,001454483000088
58472,Ste Angad Menuiserie,Oujda,001454486000007
58473,Rihab Ingenierie Conseils De L'Oriental  (Ricor),Oujda,001454487000077
58474,Sami Est,Oujda,001454488000050
58475,Fatichar Import Export,Oujda,001454489000023
58476,Societe Badda Informatique Oujda  (Sbio),Oujda,001454490000093
58477,Tapitex,Oujda,001454491000066
58478,Ste Immobiliere Ben Addi,Oujda,001454492000039
58479,Roa Car,Oujda,001454493000012
58480,Ste Chtioui And Maghraoui Trading,Oujda,001454494000082
58481,Ste Felix Des Travaux Publics,Oujda,001454496000028
58482,Quick Expresso,Oujda,001454497000001
58483,Centre Francais De Management,Oujda,001454498000071
58484,Saadani Informatique,Oujda,001454499000044
58485,Making,Oujda,001454500000017
58486,Sobkt Btp,Oujda,001454502000060
58487,"Societe De Securite, Nettoyage, Plantation Et Travaux Divers  (Snept)",Oujda,001454506000049
58488,AHLEN PRESTIGE,Oujda,001454511000011
58489,Oriental Center,Oujda,001454525000021
58490,Societe Civile Immobiliere Tria,Casablanca,001454541000074
58491,Ste Shoul D'Hydraulique Et Genie Civil,Oujda,001454543000020
58492,Energie Trifa,Oujda,001454555000084
58493,Orient House,Oujda,001454565000008
58494,Societe Abdelhamid Mohammed Des Mines,Oujda,001454572000013
58495,Labyayid Construction,Casablanca,001454584000077
58496,Interra Sante Centre Canadien De Phytotherapie,Oujda,001454591000082
58497,Triple Construction,Tanger,001454595000071
58498,Promotion Dimmobilisation Et Des Constructions De Style,Oujda,001454599000060
58499,Ahla Sahra,Tan Tan,001454601000006
58500,Cafeteria Houara,Oujda,001454609000081
58501,CIMMEJ (Confection Installation et Maintenance Mécanique),Jerada,001454611000027
58502,K.P.C.D. (Kip poulet chicken dajaje),Oujda,001454613000070
58503,Societe Jerada Consultant,Oujda,001454614000043
